timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-04-25T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,9.220810546875
2026-04-25T00:00:00+00:00,22411189-2,RH,CURRENT,%,46.831464103150985
2026-04-25T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,-1.5456805554291457
2026-04-25T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,9.242260742187497
2026-04-25T00:00:00+00:00,22411190-2,RH,CURRENT,%,45.64278629739834
2026-04-25T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,-1.8748461703832018
2026-04-25T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,9.328061523437498
2026-04-25T00:00:00+00:00,22411191-2,RH,CURRENT,%,44.73640039673457
2026-04-25T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,-2.0680821116226893
2026-04-25T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,9.306611328125001
2026-04-25T00:00:00+00:00,22411525-2,RH,CURRENT,%,44.47089341573205
2026-04-25T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,-2.168098062010466
2026-04-25T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,9.156459960937497
2026-04-25T00:00:00+00:00,22411526-2,RH,CURRENT,%,47.570000762951096
2026-04-25T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,-1.3919772562980637
2026-04-25T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,9.328061523437498
2026-04-25T00:00:00+00:00,22411527-2,RH,CURRENT,%,44.56702525368124
2026-04-25T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,-2.1193756243306314
2026-04-25T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,9.092109375
2026-04-25T00:00:00+00:00,22411528-2,RH,CURRENT,%,49.14015411612116
2026-04-25T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,-1.0086850865349293
2026-04-25T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,8.920507812499999
2026-04-25T00:00:00+00:00,22411529-2,RH,CURRENT,%,55.0591287098497
2026-04-25T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,0.39348395681443854
2026-04-25T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,9.306611328125001
2026-04-25T00:00:00+00:00,22411530-2,RH,CURRENT,%,44.91798275730525
