timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-06-28T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,24.343198242187505
2026-06-28T00:00:00+00:00,22411189-2,RH,CURRENT,%,69.80392156862744
2026-06-28T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,18.497412790599157
2026-06-28T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,24.300297851562497
2026-06-28T00:00:00+00:00,22411190-2,RH,CURRENT,%,68.18188754100862
2026-06-28T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,18.0810959486745
2026-06-28T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,23.721142578125004
2026-06-28T00:00:00+00:00,22411191-2,RH,CURRENT,%,69.89852750438696
2026-06-28T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,17.92353457864106
2026-06-28T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,23.592441406249996
2026-06-28T00:00:00+00:00,22411525-2,RH,CURRENT,%,68.51300831616693
2026-06-28T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,17.482329690646075
2026-06-28T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,25.115405273437496
2026-06-28T00:00:00+00:00,22411526-2,RH,CURRENT,%,66.69871061264973
2026-06-28T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,18.506778704388196
2026-06-28T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,23.678242187499997
2026-06-28T00:00:00+00:00,22411527-2,RH,CURRENT,%,68.20630197604333
2026-06-28T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,17.493077150141232
2026-06-28T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,23.3993896484375
2026-06-28T00:00:00+00:00,22411528-2,RH,CURRENT,%,73.87197680628671
2026-06-28T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,18.49645270245979
2026-06-28T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,23.206337890625
2026-06-28T00:00:00+00:00,22411529-2,RH,CURRENT,%,79.28435187304494
2026-06-28T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,19.444230880216537
2026-06-28T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,23.699692382812493
2026-06-28T00:00:00+00:00,22411530-2,RH,CURRENT,%,68.891432059205
2026-06-28T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,17.672234560529912
2026-06-28T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.432160644531251
2026-06-28T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,24.064345703124992
2026-06-28T00:05:00+00:00,22411189-2,RH,CURRENT,%,69.39192797741664
2026-06-28T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,18.1360832297681
2026-06-28T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,23.999995117187503
2026-06-28T00:05:00+00:00,22411190-2,RH,CURRENT,%,67.90417334248875
2026-06-28T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,17.729606418422637
2026-06-28T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,23.420839843749995
2026-06-28T00:05:00+00:00,22411191-2,RH,CURRENT,%,69.90005340657663
2026-06-28T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,17.6363585833108
2026-06-28T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,23.35648925781249
2026-06-28T00:05:00+00:00,22411525-2,RH,CURRENT,%,68.57251850156405
2026-06-28T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,17.270725751769234
2026-06-28T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,24.858002929687494
2026-06-28T00:05:00+00:00,22411526-2,RH,CURRENT,%,67.27244983596552
2026-06-28T00:05:00+00:00,22411526-3,Dew Point,CURRENT,°C,18.39860011412597
2026-06-28T00:05:00+00:00,22411527-1,Temperature,CURRENT,°C,23.420839843749995
2026-06-28T00:05:00+00:00,22411527-2,RH,CURRENT,%,68.4443427176318
2026-06-28T00:05:00+00:00,22411527-3,Dew Point,CURRENT,°C,17.302553154724787
2026-06-28T00:05:00+00:00,22411528-1,Temperature,CURRENT,°C,23.227788085937497
2026-06-28T00:05:00+00:00,22411528-2,RH,CURRENT,%,73.71328297856107
2026-06-28T00:05:00+00:00,22411528-3,Dew Point,CURRENT,°C,18.296675204202497
2026-06-28T00:05:00+00:00,22411529-1,Temperature,CURRENT,°C,22.948935546875
2026-06-28T00:05:00+00:00,22411529-2,RH,CURRENT,%,80.10986495765621
2026-06-28T00:05:00+00:00,22411529-3,Dew Point,CURRENT,°C,19.360487256956045
2026-06-28T00:05:00+00:00,22411530-1,Temperature,CURRENT,°C,23.3993896484375
2026-06-28T00:05:00+00:00,22411530-2,RH,CURRENT,%,68.8563363088426
2026-06-28T00:05:00+00:00,22411530-3,Dew Point,CURRENT,°C,17.37715275293533
2026-06-28T00:06:00+00:00,22411541-S,Battery,CURRENT,V,8.419237792968751
2026-06-28T00:10:00+00:00,22411189-1,Temperature,CURRENT,°C,23.721142578125004
2026-06-28T00:10:00+00:00,22411189-2,RH,CURRENT,%,70.61417563134204
2026-06-28T00:10:00+00:00,22411189-3,Dew Point,CURRENT,°C,18.085779688341834
2026-06-28T00:10:00+00:00,22411190-1,Temperature,CURRENT,°C,23.549541015625003
2026-06-28T00:10:00+00:00,22411190-2,RH,CURRENT,%,69.74746318760967
