timestamp_utc,sensor_sn,measurement_type,data_type,units,value
2026-05-06T00:00:00+00:00,22411189-1,Temperature,CURRENT,°C,8.663105468749997
2026-05-06T00:00:00+00:00,22411189-2,RH,CURRENT,%,93.56679636835278
2026-05-06T00:00:00+00:00,22411189-3,Dew Point,CURRENT,°C,7.692701260037372
2026-05-06T00:00:00+00:00,22411190-1,Temperature,CURRENT,°C,8.6416552734375
2026-05-06T00:00:00+00:00,22411190-2,RH,CURRENT,%,90.94834821087969
2026-05-06T00:00:00+00:00,22411190-3,Dew Point,CURRENT,°C,7.255802603452397
2026-05-06T00:00:00+00:00,22411191-1,Temperature,CURRENT,°C,8.663105468749997
2026-05-06T00:00:00+00:00,22411191-2,RH,CURRENT,%,92.55970092317082
2026-05-06T00:00:00+00:00,22411191-3,Dew Point,CURRENT,°C,7.534060137856364
2026-05-06T00:00:00+00:00,22411525-1,Temperature,CURRENT,°C,8.6416552734375
2026-05-06T00:00:00+00:00,22411525-2,RH,CURRENT,%,89.97329671168077
2026-05-06T00:00:00+00:00,22411525-3,Dew Point,CURRENT,°C,7.0983520719808615
2026-05-06T00:00:00+00:00,22411526-1,Temperature,CURRENT,°C,8.577304687499996
2026-05-06T00:00:00+00:00,22411526-2,RH,CURRENT,%,92.12024109254597
2026-05-06T00:00:00+00:00,22411526-3,Dew Point,CURRENT,°C,7.379260410617652
2026-05-06T00:00:00+00:00,22411527-1,Temperature,CURRENT,°C,8.663105468749997
2026-05-06T00:00:00+00:00,22411527-2,RH,CURRENT,%,90.21133745326925
2026-05-06T00:00:00+00:00,22411527-3,Dew Point,CURRENT,°C,7.158150147380665
2026-05-06T00:00:00+00:00,22411528-1,Temperature,CURRENT,°C,8.6845556640625
2026-05-06T00:00:00+00:00,22411528-2,RH,CURRENT,%,93.40352483405813
2026-05-06T00:00:00+00:00,22411528-3,Dew Point,CURRENT,°C,7.688394190484938
2026-05-06T00:00:00+00:00,22411529-1,Temperature,CURRENT,°C,8.6845556640625
2026-05-06T00:00:00+00:00,22411529-2,RH,CURRENT,%,94.68375677119097
2026-05-06T00:00:00+00:00,22411529-3,Dew Point,CURRENT,°C,7.888244214644387
2026-05-06T00:00:00+00:00,22411530-1,Temperature,CURRENT,°C,8.6845556640625
2026-05-06T00:00:00+00:00,22411530-2,RH,CURRENT,%,90.37613488975357
2026-05-06T00:00:00+00:00,22411530-3,Dew Point,CURRENT,°C,7.206035183275297
2026-05-06T00:01:00+00:00,22411541-S,Battery,CURRENT,V,8.525851318359376
2026-05-06T00:05:00+00:00,22411189-1,Temperature,CURRENT,°C,8.577304687499996
2026-05-06T00:05:00+00:00,22411189-2,RH,CURRENT,%,94.6669718471046
2026-05-06T00:05:00+00:00,22411189-3,Dew Point,CURRENT,°C,7.778920008640595
2026-05-06T00:05:00+00:00,22411190-1,Temperature,CURRENT,°C,8.577304687499996
2026-05-06T00:05:00+00:00,22411190-2,RH,CURRENT,%,91.63500419623102
2026-05-06T00:05:00+00:00,22411190-3,Dew Point,CURRENT,°C,7.3020105031310685
2026-05-06T00:05:00+00:00,22411191-1,Temperature,CURRENT,°C,8.5987548828125
2026-05-06T00:05:00+00:00,22411191-2,RH,CURRENT,%,93.38826581216144
2026-05-06T00:05:00+00:00,22411191-3,Dew Point,CURRENT,°C,7.600760883569576
2026-05-06T00:05:00+00:00,22411525-1,Temperature,CURRENT,°C,8.5558544921875
2026-05-06T00:05:00+00:00,22411525-2,RH,CURRENT,%,91.03074692912185
2026-05-06T00:05:00+00:00,22411525-3,Dew Point,CURRENT,°C,7.184063003421205
2026-05-06T00:05:00+00:00,22411526-1,Temperature,CURRENT,°C,8.534404296874996
2026-05-06T00:05:00+00:00,22411526-2,RH,CURRENT,%,93.13801785305562
2026-05-06T00:05:00+00:00,22411526-3,Dew Point,CURRENT,°C,7.497528899806368
2026-05-06T00:05:00+00:00,22411527-1,Temperature,CURRENT,°C,8.577304687499996
2026-05-06T00:05:00+00:00,22411527-2,RH,CURRENT,%,91.30693522545205
2026-05-06T00:05:00+00:00,22411527-3,Dew Point,CURRENT,°C,7.249577423865568
2026-05-06T00:05:00+00:00,22411528-1,Temperature,CURRENT,°C,8.6416552734375
2026-05-06T00:05:00+00:00,22411528-2,RH,CURRENT,%,94.44571602960251
2026-05-06T00:05:00+00:00,22411528-3,Dew Point,CURRENT,°C,7.808589972699488
2026-05-06T00:05:00+00:00,22411529-1,Temperature,CURRENT,°C,8.663105468749997
2026-05-06T00:05:00+00:00,22411529-2,RH,CURRENT,%,95.44365606164645
2026-05-06T00:05:00+00:00,22411529-3,Dew Point,CURRENT,°C,7.984380908376714
2026-05-06T00:05:00+00:00,22411530-1,Temperature,CURRENT,°C,8.620205078124997
2026-05-06T00:05:00+00:00,22411530-2,RH,CURRENT,%,91.3801785305562
2026-05-06T00:05:00+00:00,22411530-3,Dew Point,CURRENT,°C,7.303805742622574
2026-05-06T00:06:00+00:00,22411541-S,Battery,CURRENT,V,8.532312744140626
2026-05-06T00:10:00+00:00,22411189-1,Temperature,CURRENT,°C,8.341352539062498
2026-05-06T00:10:00+00:00,22411189-2,RH,CURRENT,%,94.50064850843061
2026-05-06T00:10:00+00:00,22411189-3,Dew Point,CURRENT,°C,7.5183750330675245
2026-05-06T00:10:00+00:00,22411190-1,Temperature,CURRENT,°C,8.341352539062498
2026-05-06T00:10:00+00:00,22411190-2,RH,CURRENT,%,91.5205615320058
2026-05-06T00:10:00+00:00,22411190-3,Dew Point,CURRENT,°C,7.049900654231626
2026-05-06T00:10:00+00:00,22411191-1,Temperature,CURRENT,°C,8.341352539062498
2026-05-06T00:10:00+00:00,22411191-2,RH,CURRENT,%,93.36232547493705
2026-05-06T00:10:00+00:00,22411191-3,Dew Point,CURRENT,°C,7.340985469936929
2026-05-06T00:10:00+00:00,22411525-1,Temperature,CURRENT,°C,8.319902343750002
2026-05-06T00:10:00+00:00,22411525-2,RH,CURRENT,%,90.97581445029374
2026-05-06T00:10:00+00:00,22411525-3,Dew Point,CURRENT,°C,6.941573502905668
2026-05-06T00:10:00+00:00,22411526-1,Temperature,CURRENT,°C,8.298452148437498
2026-05-06T00:10:00+00:00,22411526-2,RH,CURRENT,%,92.84504463263904
2026-05-06T00:10:00+00:00,22411526-3,Dew Point,CURRENT,°C,7.217156112772938
2026-05-06T00:10:00+00:00,22411527-1,Temperature,CURRENT,°C,8.341352539062498
2026-05-06T00:10:00+00:00,22411527-2,RH,CURRENT,%,91.15129320210575
2026-05-06T00:10:00+00:00,22411527-3,Dew Point,CURRENT,°C,6.990918847832807
2026-05-06T00:10:00+00:00,22411528-1,Temperature,CURRENT,°C,8.405703124999995
